source,idColName,iden,text,startByte,endByte,pdncID
pdnc,qID,Q386-1,you,205484,205487,3
booknlp,COREF,77,him,205524,205527,1
booknlp,COREF,77,he,205601,205603,1
booknlp,COREF,77,he,205690,205692,1
booknlp,COREF,77,He,205728,205730,1
booknlp,COREF,77,he,205826,205828,1
booknlp,COREF,77,himself,205834,205841,1
booknlp,COREF,77,him,205897,205900,1
booknlp,COREF,77,he,205923,205925,1
exp,exp_name,arobin,Arobin,206194,206200,1
booknlp,COREF,77,his,206212,206215,1
booknlp,COREF,77,himself,206236,206243,1
booknlp,COREF,77,him,206304,206307,1
booknlp,COREF,77,him,206421,206424,1
booknlp,COREF,77,he,206471,206473,1
exp,exp_name,edna,Edna,206481,206485,3
booknlp,COREF,77,his,206549,206552,1
booknlp,COREF,77,he,206572,206574,1
exp,exp_name,edna,Edna,206668,206672,3
booknlp,COREF,77,he,206688,206690,1
booknlp,COREF,77,he,206704,206706,1
booknlp,COREF,77,his,206716,206719,1
booknlp,COREF,77,his,206750,206753,1
exp,exp_name,edna,Edna,206762,206766,3
booknlp,COREF,77,he,206861,206863,1
pdnc,qID,Q389-0,you,206904,206907,3
booknlp,COREF,77,me,206917,206919,1
booknlp,COREF,77,he,206925,206927,1
exp,exp_name,arobin,Arobin,207081,207087,1
booknlp,COREF,77,he,207115,207117,1
pdnc,qID,Q392-0,you,207204,207207,1
pdnc,qID,Q392-0,L once,207374,207380,5
pdnc,qID,Q392-0,he,207410,207412,5
pdnc,qID,Q392-0,he,207425,207427,5
pdnc,qID,Q393-0,you,207451,207454,3
booknlp,COREF,77,me,207459,207461,1
booknlp,COREF,77,I,207466,207467,1
exp,exp_name,arobin,Arobin,207494,207500,1
booknlp,COREF,77,his,207512,207515,1
booknlp,COREF,77,he,207526,207528,1
booknlp,COREF,77,his,207559,207562,1
booknlp,COREF,77,him,207590,207593,1
booknlp,COREF,77,his,207636,207639,1
pdnc,qID,Q394-0,you,207658,207661,3
booknlp,COREF,77,I,207768,207769,1
booknlp,COREF,77,me,207824,207826,1
exp,exp_name,arobin,Arobin,207852,207858,1
pdnc,qID,Q396-1,you,207890,207893,3
booknlp,COREF,77,me,207906,207908,1
booknlp,COREF,77,my,207947,207949,1
exp,exp_name,edna,Edna,208006,208010,3
pdnc,qID,Q397-1,you,208048,208051,1
booknlp,COREF,77,I,208148,208149,1
pdnc,qID,Q398-0,you,208154,208157,3
exp,exp_name,arobin,Arobin,208166,208172,1
exp,exp_name,maid,maid,208201,208205,8
pdnc,qID,Q399-0,You,208256,208259,1
pdnc,qID,Q400-0,you,208390,208393,3
pdnc,qID,Q400-0,you,208427,208430,3
booknlp,COREF,77,He,208458,208460,1
booknlp,COREF,77,him,208587,208590,1
booknlp,COREF,77,him,208658,208661,1
booknlp,COREF,77,him,208690,208693,1
exp,exp_name,edna,Edna,208752,208756,3
exp,exp_name,madame ratignolle,Madame Ratignolle,209054,209071,0
exp,exp_name,madame lebrun,Madame Lebrun,209151,209164,6
exp,exp_name,mrs. merriman,Mrs. Merriman,209309,209322,14
exp,exp_name,mrs. highcamp,Mrs. Highcamp,209535,209548,13
exp,exp_name,arobin,Arobin,209598,209604,1
exp,exp_name,mademoiselle reisz,Mademoiselle Reisz,209610,209628,7
exp,exp_name,edna,Edna,209652,209656,3
exp,exp_name,ratignolle,Ratignolle,209744,209754,0
exp,exp_name,victor lebrun,Victor Lebrun,209795,209808,18
exp,exp_name,miss mayblunt,Miss Mayblunt,209904,209917,10
booknlp,COREF,132,her,209932,209935,10
exp,exp_name,edna,Edna,210331,210335,3
exp,exp_name,arobin,Arobin,210416,210422,1
exp,exp_name,ratignolle,Ratignolle,210436,210446,0
exp,exp_name,mrs. highcamp,Mrs. Highcamp,210481,210494,13
exp,exp_name,arobin,Arobin,210507,210513,1
exp,exp_name,victor lebrun,Victor Lebrun,210518,210531,18
exp,exp_name,mrs. merriman,Mrs. Merriman,210543,210556,14
exp,exp_name,miss mayblunt,Miss Mayblunt,210574,210587,10
exp,exp_name,mr. merriman,Mr. Merriman,210589,210601,12
exp,exp_name,mademoiselle reisz,Mademoiselle Reisz,210607,210625,7
exp,exp_name,ratignolle,Ratignolle,210643,210653,0
booknlp,COREF,107,she,210993,210996,13
exp,exp_name,mademoiselle reisz,Mademoiselle Reisz,211253,211271,7
pdnc,qID,Q402-0,Edna,211417,211421,3
exp,exp_name,miss mayblunt,Miss Mayblunt,211434,211447,10
exp,exp_name,edna,Edna,211555,211559,3
pdnc,qID,Q403-0,my husband,211656,211666,5
booknlp,COREF,132,I,211707,211708,10
booknlp,COREF,132,my,211740,211742,10
booknlp,COREF,132,I,211762,211763,10
booknlp,COREF,132,I,211793,211794,10
pdnc,qID,Q403-0,you,211802,211805,10
booknlp,COREF,132,my,211815,211817,10
booknlp,COREF,132,I,211837,211838,10
pdnc,qID,Q403-0,you,211849,211852,10
pdnc,qID,Q403-0,you,211897,211900,10
exp,exp_name,miss mayblunt,Miss Mayblunt,211936,211949,10
pdnc,qID,Q404-0,my father,211963,211972,16
exp,exp_name,arobin,Arobin,212130,212136,1
pdnc,qID,Q405-1,the Colonel,212186,212197,16
pdnc,qID,Q405-1,he,212229,212231,16
pdnc,qID,Q405-1,the most charming of women,212261,212287,3
pdnc,qID,Q405-1,the daughter,212288,212300,3
pdnc,qID,Q405-1,he,212306,212308,16
exp,exp_name,mr. merriman,Mr. Merriman,212321,212333,12
exp,exp_name,miss mayblunt,Miss Mayblunt,212476,212489,10
booknlp,COREF,132,her,212519,212522,10
booknlp,COREF,132,her,212549,212552,10
booknlp,COREF,132,She,212596,212599,10
booknlp,COREF,132,she,212628,212631,10
booknlp,COREF,132,She,212709,212712,10
exp,exp_name,the colonel,the Colonel,212724,212735,16
exp,exp_name,ratignolle,Ratignolle,212774,212784,0
exp,exp_name,arobin,Arobin,212947,212953,1
booknlp,COREF,77,he,212957,212959,1
exp,exp_name,arobin,Arobin,213045,213051,1
exp,exp_name,arobin,Arobin,213140,213146,1
exp,exp_name,arobin,Arobin,213319,213325,1
exp,exp_name,ratignolle,Ratignolle,213458,213468,0
exp,exp_name,mademoiselle reisz,Mademoiselle Reisz,213504,213522,7
booknlp,COREF,84,she,213526,213529,7
exp,exp_name,mademoiselle reisz,Mademoiselle Reisz,213622,213640,7
exp,exp_name,ratignolle,Ratignolle,213659,213669,0
exp,exp_name,edna,Edna,213687,213691,3
booknlp,COREF,84,Mademoiselle,213760,213772,7
booknlp,COREF,84,her,213931,213934,7
booknlp,COREF,84,her,214000,214003,7
exp,exp_name,mr. merriman,Mr. Merriman,214006,214018,12
exp,exp_name,arobin,Arobin,214033,214039,1
booknlp,COREF,134,him,214083,214086,12
exp,exp_name,mr. merriman,Mr. Merriman,214152,214164,12
booknlp,COREF,134,his,214211,214214,12
booknlp,COREF,134,him,214237,214240,12
booknlp,COREF,134,him,214275,214278,12
booknlp,COREF,134,he,214289,214291,12
exp,exp_name,miss mayblunt,Miss Mayblunt,214569,214582,10
exp,exp_name,mrs. highcamp,Mrs. Highcamp,214654,214667,13
booknlp,COREF,107,her,214752,214755,13
exp,exp_name,victor lebrun,Victor Lebrun,214776,214789,18
booknlp,COREF,107,Her,214791,214794,13
booknlp,COREF,134,him,214843,214846,12
booknlp,COREF,107,herself,214861,214868,13
booknlp,COREF,134,he,214888,214890,12
exp,exp_name,mrs. merriman,Mrs. Merriman,214901,214914,14
exp,exp_name,mrs. highcamp,Mrs. Highcamp,214957,214970,13
booknlp,COREF,107,she,214972,214975,13
booknlp,COREF,134,his,215036,215039,12
exp,exp_name,edna,Edna,215402,215406,3
exp,exp_name,ratignolle,Ratignolle,216559,216569,0
exp,exp_name,madame ratignolle,Madame Ratignolle,216648,216665,0
exp,exp_name,mademoiselle reisz,Mademoiselle Reisz,216807,216825,7
exp,exp_name,ratignolle,Ratignolle,216846,216856,0
booknlp,COREF,84,her,216880,216883,7
booknlp,COREF,84,She,216896,216899,7
booknlp,COREF,84,she,216916,216919,7
booknlp,COREF,84,her,216979,216982,7
booknlp,COREF,84,she,216993,216996,7
booknlp,COREF,84,she,217024,217027,7
booknlp,COREF,84,She,217049,217052,7
exp,exp_name,edna,Edna,217060,217064,3
pdnc,qID,Q407-0,ma reine,217113,217121,3
booknlp,COREF,84,She,217137,217140,7
booknlp,COREF,84,her,217210,217213,7
exp,exp_name,ratignolle,Ratignolle,217237,217247,0
booknlp,COREF,84,her,217263,217266,7
booknlp,COREF,84,her,217279,217282,7
exp,exp_name,mrs. highcamp,Mrs. Highcamp,217290,217303,13
booknlp,COREF,107,she,217357,217360,13
booknlp,COREF,107,she,217387,217390,13
exp,exp_name,victor,Victor,217412,217418,18
booknlp,COREF,78,He,217434,217436,18
booknlp,COREF,78,him,217564,217567,18
booknlp,COREF,78,him,217602,217605,18
booknlp,COREF,78,His,217640,217643,18
booknlp,COREF,78,his,217689,217692,18
exp,exp_name,arobin,Arobin,217761,217767,1
exp,exp_name,mrs. highcamp,Mrs. Highcamp,217774,217787,13
booknlp,COREF,107,She,217830,217833,13
booknlp,COREF,107,her,217856,217859,13
booknlp,COREF,107,she,217899,217902,13
booknlp,COREF,107,her,217915,217918,13
booknlp,COREF,107,She,217963,217966,13
booknlp,COREF,78,his,218035,218038,18
booknlp,COREF,78,He,218074,218076,18
booknlp,COREF,107,she,218103,218106,13
booknlp,COREF,78,him,218114,218117,18
booknlp,COREF,78,he,218176,218178,18
booknlp,COREF,78,his,218238,218241,18
exp,exp_name,miss mayblunt,Miss Mayblunt,218330,218343,10
booknlp,COREF,132,herself,218352,218359,10
booknlp,COREF,132,she,218384,218387,10
booknlp,COREF,78,him,218398,218401,18
exp,exp_name,victor,Victor,218564,218570,18
booknlp,COREF,78,his,218585,218588,18
booknlp,COREF,78,He,218625,218627,18
booknlp,COREF,78,himself,218653,218660,18
exp,exp_name,mrs. highcamp,Mrs. Highcamp,218747,218760,13
pdnc,qID,Q410-1,you,218769,218772,18
pdnc,qID,Q411-0,him,218792,218795,18
exp,exp_name,arobin,Arobin,218809,218815,1
pdnc,qID,Q412-0,He,218819,218821,18
exp,exp_name,mr. merriman,Mr. Merriman,218841,218853,12
pdnc,qID,Q412-1,him,218860,218863,18
booknlp,COREF,122,I,218880,218881,14
pdnc,qID,Q413-0,he,218890,218892,18
exp,exp_name,mrs. merriman,Mrs. Merriman,218915,218928,14
booknlp,COREF,122,she,218966,218969,14
booknlp,COREF,78,his,218990,218993,18
booknlp,COREF,78,his,219014,219017,18
booknlp,COREF,78,He,219024,219026,18
booknlp,COREF,78,he,219060,219062,18
booknlp,COREF,122,she,219085,219088,14
booknlp,COREF,78,his,219122,219125,18
booknlp,COREF,122,her,219136,219139,14
booknlp,COREF,78,I,219174,219175,18
booknlp,COREF,78,he,219194,219196,18
booknlp,COREF,78,his,219214,219217,18
exp,exp_name,mrs. highcamp,Mrs. Highcamp,219231,219244,13
booknlp,COREF,78,He,219246,219248,18
booknlp,COREF,78,his,219257,219260,18
booknlp,COREF,78,his,219274,219277,18
booknlp,COREF,78,his,219344,219347,18
exp,exp_name,edna,Edna,219409,219413,3
booknlp,COREF,78,he,219415,219417,18
booknlp,COREF,122,she,219467,219470,14
booknlp,COREF,122,I,219496,219497,14
pdnc,qID,Q415-1,you,219509,219512,18
booknlp,COREF,122,she,219530,219533,14
booknlp,COREF,122,her,219539,219542,14
exp,exp_name,arobin,Arobin,219648,219654,1
exp,exp_name,mrs. highcamp,Mrs. Highcamp,219696,219709,13
exp,exp_name,victor,Victor,219730,219736,18
booknlp,COREF,78,he,219776,219778,18
booknlp,COREF,78,his,219787,219790,18
booknlp,COREF,78,he,219823,219825,18
booknlp,COREF,78,me,219890,219892,18
pdnc,qID,Q416-0,you,219908,219911,18
pdnc,qID,Q416-0,you,219921,219924,18
exp,exp_name,edna,Edna,219945,219949,3
booknlp,COREF,78,him,220007,220010,18
booknlp,COREF,78,his,220032,220035,18
booknlp,COREF,78,He,220043,220045,18
booknlp,COREF,78,his,220085,220088,18
pdnc,qID,Q417-0,Mrs. Pontellier,220114,220129,3
pdnc,qID,Q417-0,you,220145,220148,3
booknlp,COREF,78,his,220212,220215,18
booknlp,COREF,78,his,220297,220300,18
pdnc,qID,Q418-0,Victor,220344,220350,18
pdnc,qID,Q418-0,you,220352,220355,18
exp,exp_name,mrs. highcamp,Mrs. Highcamp,220383,220396,13
booknlp,COREF,107,her,220397,220400,13
exp,exp_name,mrs. highcamp,Mrs. Highcamp,220410,220423,13
booknlp,COREF,78,him,220454,220457,18
booknlp,COREF,107,her,220463,220466,13
exp,exp_name,miss mayblunt,Miss Mayblunt,220478,220491,10
exp,exp_name,mrs. merriman,Mrs. Merriman,220589,220602,14
exp,exp_name,victor,Victor,220658,220664,18
exp,exp_name,mrs. highcamp,Mrs. Highcamp,220666,220679,13
booknlp,COREF,78,him,220688,220691,18
booknlp,COREF,107,her,220705,220708,13
booknlp,COREF,107,she,220723,220726,13
booknlp,COREF,78,him,220757,220760,18
booknlp,COREF,78,him,220804,220807,18
exp,exp_name,victor,Victor,220809,220815,18
booknlp,COREF,78,his,220826,220829,18
exp,exp_name,highcamp,Highcamp,220869,220877,21
booknlp,COREF,78,He,220927,220929,18
exp,exp_name,arobin,Arobin,220939,220945,1
booknlp,COREF,78,his,220957,220960,18
exp,exp_name,arobin,Arobin,220966,220972,1
exp,exp_name,edna,Edna,221112,221116,3
exp,exp_name,arobin,Arobin,221230,221236,1
exp,exp_name,edna,Edna,221260,221264,3
booknlp,COREF,128,he,221446,221448,1
booknlp,COREF,128,He,221698,221700,1
booknlp,COREF,128,he,221782,221784,1
pdnc,qID,Q424-0,you,221886,221889,1
booknlp,COREF,128,He,221993,221995,1
exp,exp_name,edna,Edna,222024,222028,3
exp,exp_name,arobin,Arobin,222120,222126,1
booknlp,COREF,128,he,222157,222159,1
exp,exp_name,arobin,Arobin,222286,222292,1
booknlp,COREF,128,he,222330,222332,1
exp,exp_name,edna,Edna,222345,222349,3
booknlp,COREF,128,He,222351,222353,1
pdnc,qID,Q425-0,you,222388,222391,3
booknlp,COREF,128,he,222420,222422,1
booknlp,COREF,128,he,222461,222463,1
booknlp,COREF,128,I,222478,222479,1
booknlp,COREF,128,his,222561,222564,1
booknlp,COREF,128,he,222576,222578,1
booknlp,COREF,128,his,222698,222701,1
exp,exp_name,edna,Edna,223265,223269,3
exp,exp_name,arobin,Arobin,223618,223624,1
exp,exp_name,edna,Edna,223685,223689,3
exp,exp_name,edna,Edna,223790,223794,3
pdnc,qID,Q427-0,you,223853,223856,3
booknlp,COREF,128,he,223865,223867,1
pdnc,qID,Q429-0,You,224072,224075,3
booknlp,COREF,128,he,224091,224093,1
booknlp,COREF,128,I,224118,224119,1
booknlp,COREF,128,I,224127,224128,1
pdnc,qID,Q429-1,you,224138,224141,3
pdnc,qID,Q429-1,you,224150,224153,3
booknlp,COREF,128,He,224183,224185,1
booknlp,COREF,128,his,224233,224236,1
booknlp,COREF,128,His,224258,224261,1
booknlp,COREF,128,he,224358,224360,1
booknlp,COREF,128,his,224383,224386,1
booknlp,COREF,128,He,224407,224409,1
booknlp,COREF,128,I,224463,224464,1
pdnc,qID,Q431-0,you,224470,224473,3
booknlp,COREF,128,he,224520,224522,1
pdnc,qID,Q431-1,You,224530,224533,3
pdnc,qID,Q431-1,you,224613,224616,3
pdnc,qID,Q433-0,you,224728,224731,3
booknlp,COREF,128,His,224738,224741,1
booknlp,COREF,128,he,224791,224793,1
booknlp,COREF,128,his,224834,224837,1
booknlp,COREF,128,He,224845,224847,1
booknlp,COREF,128,himself,224855,224862,1
pdnc,qID,Q434-0,you,224928,224931,1
booknlp,COREF,128,He,225049,225051,1
booknlp,COREF,128,He,225102,225104,1
booknlp,COREF,128,his,225159,225162,1
exp,exp_name,mr. pontellier,Mr. Pontellier,225206,225220,5
booknlp,COREF,49,his,225232,225235,5
booknlp,COREF,49,he,225310,225312,5
booknlp,COREF,49,he,225417,225419,5
booknlp,COREF,49,He,225462,225464,5
booknlp,COREF,49,he,225516,225518,5
booknlp,COREF,49,He,225602,225604,5
booknlp,COREF,49,he,225638,225640,5
booknlp,COREF,49,his,225716,225719,5
booknlp,COREF,49,his,225756,225759,5
booknlp,COREF,49,his,225775,225778,5
booknlp,COREF,49,He,225784,225786,5
booknlp,COREF,49,his,225810,225813,5
booknlp,COREF,49,his,226020,226023,5
exp,exp_name,edna,Edna,226061,226065,3
booknlp,COREF,49,he,226180,226182,5
booknlp,COREF,49,his,226210,226213,5
booknlp,COREF,49,his,226251,226254,5
exp,exp_name,edna,Edna,226328,226332,3
booknlp,COREF,49,his,226333,226336,5
booknlp,COREF,49,his,226464,226467,5
booknlp,COREF,49,he,226488,226490,5
booknlp,COREF,49,he,226524,226526,5
booknlp,COREF,49,his,226558,226561,5
exp,exp_name,pontellier,Pontellier,226765,226775,5
exp,exp_name,mrs. pontellier,Mrs. Pontellier,227083,227098,3
exp,exp_name,mr. pontellier,Mr. Pontellier,227292,227306,5
exp,exp_name,edna,Edna,227331,227335,3
booknlp,COREF,49,his,227357,227360,5
booknlp,COREF,49,his,227404,227407,5
exp,exp_name,mr. pontellier,Mr. Pontellier,227455,227469,5
exp,exp_name,edna,Edna,228197,228201,3
exp,exp_name,madame,Madame,229977,229983,17
exp,exp_name,edna,Edna,230001,230005,3
exp,exp_name,edna,Edna,230270,230274,3
exp,exp_name,edna,Edna,230616,230620,3
exp,exp_name,mademoiselle reisz,Mademoiselle Reisz,230633,230651,7
exp,exp_name,edna,Edna,230825,230829,3
booknlp,COREF,84,Mademoiselle,230839,230851,7
exp,exp_name,edna,Edna,230873,230877,3
booknlp,COREF,84,her,230911,230914,7
exp,exp_name,mademoiselle reisz,Mademoiselle Reisz,230944,230962,7
exp,exp_name,robert,Robert,231196,231202,15
exp,exp_name,madame ratignolle,Madame Ratignolle,231467,231484,0
exp,exp_name,edna,Edna,231580,231584,3
exp,exp_name,ratignolle,Ratignolle,231780,231790,0
exp,exp_name,edna,Edna,231876,231880,3
exp,exp_name,mr. pontellier,Mr. Pontellier,232019,232033,5
exp,exp_name,edna,Edna,232088,232092,3
exp,exp_name,edna,Edna,232202,232206,3
exp,exp_name,madame ratignolle,Madame Ratignolle,232236,232253,0
pdnc,qID,Q438-0,you,232274,232277,3
pdnc,qID,Q438-0,Edna,232303,232307,3
pdnc,qID,Q438-0,You,232309,232312,3
pdnc,qID,Q438-0,you,232430,232433,3
pdnc,qID,Q438-0,you,232459,232462,3
pdnc,qID,Q438-0,you,232492,232495,3
pdnc,qID,Q438-0,you,232529,232532,3
pdnc,qID,Q438-0,you,232566,232569,3
pdnc,qID,Q438-0,Mademoiselle Reisz,232580,232598,7
pdnc,qID,Q439-0,she,232612,232615,7
pdnc,qID,Q439-0,her,232660,232663,7
pdnc,qID,Q440-0,you,232700,232703,3
pdnc,qID,Q440-0,Alc e Arobin,232762,232774,1
pdnc,qID,Q440-0,you,232784,232787,3
pdnc,qID,Q440-0,Mr. Arobin,232822,232832,1
exp,exp_name,ratignolle,Ratignolle,232878,232888,0
pdnc,qID,Q440-0,his,232909,232912,1
pdnc,qID,Q441-0,he,232984,232986,1
pdnc,qID,Q441-0,his,232996,232999,1
exp,exp_name,edna,Edna,233018,233022,3
pdnc,qID,Q442-0,he,233094,233096,1
pdnc,qID,Q442-0,his,233141,233144,1
pdnc,qID,Q442-0,you,233225,233228,3
exp,exp_name,edna,Edna,233291,233295,3
exp,exp_name,madame ratignolle,Madame Ratignolle,233328,233345,0
pdnc,qID,Q444-1,Arobin,233381,233387,1
pdnc,qID,Q444-1,you,233421,233424,3
exp,exp_name,edna,Edna,233445,233449,3
pdnc,qID,Q445-1,You,233460,233463,0
pdnc,qID,Q445-1,you,233481,233484,0
exp,exp_name,madame ratignolle,Madame Ratignolle,233530,233547,0
exp,exp_name,edna,Edna,233571,233575,3
exp,exp_name,mrs. merriman,Mrs. Merriman,233661,233674,14
exp,exp_name,mrs. highcamp,Mrs. Highcamp,233679,233692,13
exp,exp_name,edna,Edna,233722,233726,3
exp,exp_name,mrs. merriman,Mrs. Merriman,233853,233866,14
exp,exp_name,mr. merriman,Mr. Merriman,233912,233924,12
exp,exp_name,arobin,Arobin,233932,233938,1
exp,exp_name,edna,Edna,233960,233964,3
exp,exp_name,mrs. highcamp,Mrs. Highcamp,234030,234043,13
exp,exp_name,mrs. merriman,Mrs. Merriman,234048,234061,14
exp,exp_name,mademoiselle reisz,Mademoiselle Reisz,234109,234127,7
booknlp,COREF,84,her,234165,234168,7
exp,exp_name,edna,Edna,234274,234278,3
exp,exp_name,mademoiselle reisz,Mademoiselle Reisz,234697,234715,7
exp,exp_name,edna,Edna,234868,234872,3
booknlp,COREF,84,Mademoiselle,235262,235274,7
exp,exp_name,robert lebrun,Robert Lebrun,235369,235382,15
booknlp,COREF,53,himself,235397,235404,15
booknlp,COREF,53,him,235519,235522,15
pdnc,qID,Q447-0,Robert,235580,235586,15
booknlp,COREF,53,He,235590,235592,15
booknlp,COREF,53,he,235651,235653,15
pdnc,qID,Q448-0,Mrs. Pontellier,235677,235692,3
pdnc,qID,Q448-0,you,235701,235704,3
pdnc,qID,Q448-0,you,235725,235728,3
pdnc,qID,Q448-0,Mademoiselle Reisz,235738,235756,7
booknlp,COREF,53,I,235767,235768,15
pdnc,qID,Q448-0,you,235791,235794,3
pdnc,qID,Q449-0,you,235808,235811,15
exp,exp_name,edna,Edna,235830,235834,3
booknlp,COREF,53,he,235943,235945,15
booknlp,COREF,53,he,236023,236025,15
booknlp,COREF,53,himself,236033,236040,15
booknlp,COREF,53,I,236057,236058,15
booknlp,COREF,53,he,236091,236093,15
booknlp,COREF,53,he,236110,236112,15
booknlp,COREF,53,his,236120,236123,15
booknlp,COREF,53,him,236342,236345,15
booknlp,COREF,53,he,236386,236388,15
booknlp,COREF,53,he,236473,236475,15
booknlp,COREF,84,Mademoiselle,236495,236507,7
booknlp,COREF,53,he,236550,236552,15
booknlp,COREF,84,Mademoiselle,236628,236640,7
pdnc,qID,Q453-1,you,236662,236665,15
pdnc,qID,Q453-1,you,236693,236696,15
pdnc,qID,Q453-1,you,236727,236730,15
booknlp,COREF,53,I,236770,236771,15
pdnc,qID,Q454-0,you,236796,236799,3
booknlp,COREF,53,he,236834,236836,15
booknlp,COREF,84,Mademoiselle,236858,236870,7
booknlp,COREF,53,I,236891,236892,15
booknlp,COREF,53,me,236979,236981,15
booknlp,COREF,53,I,237015,237016,15
booknlp,COREF,53,he,237095,237097,15
booknlp,COREF,53,he,237242,237244,15
booknlp,COREF,53,his,237333,237336,15
booknlp,COREF,53,he,237412,237414,15
booknlp,COREF,53,his,237435,237438,15
booknlp,COREF,53,him,237490,237493,15
booknlp,COREF,53,he,237506,237508,15
booknlp,COREF,53,His,237564,237567,15
booknlp,COREF,53,his,237607,237610,15
booknlp,COREF,53,His,237646,237649,15
booknlp,COREF,53,his,237720,237723,15
booknlp,COREF,53,he,237735,237737,15
exp,exp_name,edna,Edna,237973,237977,3
exp,exp_name,robert,Robert,237991,237997,15
booknlp,COREF,53,he,238078,238080,15
booknlp,COREF,53,him,238128,238131,15
booknlp,COREF,53,his,238168,238171,15
booknlp,COREF,53,he,238317,238319,15
booknlp,COREF,53,I,238366,238367,15
pdnc,qID,Q456-0,Mr. Pontellier,238403,238417,5
pdnc,qID,Q456-0,Mademoiselle Reisz,238443,238461,7
booknlp,COREF,53,me,238475,238477,15
booknlp,COREF,53,me,238507,238509,15
booknlp,COREF,53,I,238521,238522,15
pdnc,qID,Q456-0,him,238573,238576,5
booknlp,COREF,53,I,238692,238693,15
pdnc,qID,Q456-0,Mademoiselle Reisz,238779,238797,7
pdnc,qID,Q456-0,She,238799,238802,7
pdnc,qID,Q456-0,she,238841,238844,7
pdnc,qID,Q457-0,you,238858,238861,15
pdnc,qID,Q457-0,you,238876,238879,15
pdnc,qID,Q457-0,you,238909,238912,15
booknlp,COREF,53,I,238962,238963,15
booknlp,COREF,53,my,238986,238988,15
pdnc,qID,Q458-0,you,239025,239028,3
exp,exp_name,edna,Edna,239073,239077,3
pdnc,qID,Q460-0,you,239211,239214,3
pdnc,qID,Q460-0,Mademoiselle Reisz,239237,239255,7
exp,exp_name,robert,Robert,239264,239270,15
pdnc,qID,Q461-0,she,239296,239299,7
pdnc,qID,Q461-0,she,239321,239324,7
exp,exp_name,robert,Robert,239392,239398,15
booknlp,COREF,53,his,239409,239412,15
pdnc,qID,Q462-0,you,239426,239429,15
pdnc,qID,Q462-0,her,239439,239442,7
exp,exp_name,edna,Edna,239451,239455,3
pdnc,qID,Q463-0,you,239466,239469,3
pdnc,qID,Q463-0,she,239476,239479,7
booknlp,COREF,53,his,239561,239564,15
pdnc,qID,Q464-0,you,239626,239629,3
exp,exp_name,edna,Edna,239632,239636,3
exp,exp_name,pontellier,Pontellier,239901,239911,5
exp,exp_name,robert,Robert,239964,239970,15
booknlp,COREF,53,I,240032,240033,15
pdnc,qID,Q465-0,you,240045,240048,3
pdnc,qID,Q465-0,your,240052,240056,3
booknlp,COREF,53,he,240064,240066,15
pdnc,qID,Q466-0,you,240089,240092,15
booknlp,COREF,53,he,240227,240229,15
pdnc,qID,Q468-0,You,240268,240271,15
pdnc,qID,Q468-0,Robert,240300,240306,15
pdnc,qID,Q468-0,You,240308,240311,15
pdnc,qID,Q468-0,you,240368,240371,15
pdnc,qID,Q468-0,you,240404,240407,15
booknlp,COREF,53,He,240444,240446,15
booknlp,COREF,53,his,240490,240493,15
booknlp,COREF,53,him,240514,240517,15
booknlp,COREF,53,he,240519,240521,15
booknlp,COREF,53,he,240643,240645,15
booknlp,COREF,53,he,240734,240736,15
booknlp,COREF,53,his,240743,240746,15
booknlp,COREF,53,himself,240768,240775,15
pdnc,qID,Q469-0,you,240783,240786,3
booknlp,COREF,53,I,240792,240793,15
pdnc,qID,Q469-0,you,240810,240813,3
booknlp,COREF,53,me,240823,240825,15
booknlp,COREF,53,he,240828,240830,15
booknlp,COREF,53,his,240912,240915,15
pdnc,qID,Q470-0,you,240953,240956,15
pdnc,qID,Q470-0,the old Robert,240974,240988,15
exp,exp_name,robert,Robert,241290,241296,15
booknlp,COREF,53,He,241389,241391,15
pdnc,qID,Q471-0,Alc e Arobin,241433,241445,1
pdnc,qID,Q471-0,his,241464,241467,1
pdnc,qID,Q472-0,his,241519,241522,1
exp,exp_name,edna,Edna,241547,241551,3
pdnc,qID,Q472-1,he,241558,241560,1
booknlp,COREF,53,I,241715,241716,15
pdnc,qID,Q473-0,you,241730,241733,3
pdnc,qID,Q473-0,him,241756,241759,1
pdnc,qID,Q473-0,you,241763,241766,3
booknlp,COREF,53,I,241797,241798,15
booknlp,COREF,53,I,241835,241836,15
exp,exp_name,robert,Robert,241900,241906,15
booknlp,COREF,53,me,241953,241955,15
pdnc,qID,Q475-0,you,241959,241962,3
pdnc,qID,Q475-0,his,241969,241972,1
pdnc,qID,Q475-0,he,241996,241998,1
pdnc,qID,Q475-0,Mr. Pontellier,242011,242025,5
pdnc,qID,Q475-0,You,242029,242032,3
pdnc,qID,Q475-0,you,242044,242047,3
pdnc,qID,Q475-0,him,242053,242056,1
pdnc,qID,Q476-0,He,242061,242063,1
pdnc,qID,Q476-0,Mr. Pontellier,242082,242096,5
pdnc,qID,Q476-0,he,242100,242102,1
booknlp,COREF,53,I,242123,242124,15
pdnc,qID,Q476-0,him,242137,242140,1
booknlp,COREF,53,I,242174,242175,15
pdnc,qID,Q476-0,him,242181,242184,1
booknlp,COREF,53,I,242202,242203,15
pdnc,qID,Q476-0,you,242224,242227,15
pdnc,qID,Q476-0,you,242243,242246,15
exp,exp_name,robert,Robert,242308,242314,15
booknlp,COREF,53,I,242342,242343,15
booknlp,COREF,53,I,242478,242479,15
